ISO_1	LangName_1	ISO_2	LangName_2	Similarity	Robustness
bul	Bulgarian	mkd	Macedonian	10.376	High
bul	Bulgarian	mlt	Maltese	1.879	Medium
bul	Bulgarian	mnc	Manchu	0.130	Low
bul	Bulgarian	mni	Manipuri	0.388	High
bul	Bulgarian	mon	Mongolian	0.780	High
bul	Bulgarian	mri	Maori	0.174	Medium
bul	Bulgarian	msa	Malay	1.131	High
bul	Bulgarian	mvi	Miyako	0.253	Low
bul	Bulgarian	mwl	Mirandese	0.799	Low
bul	Bulgarian	mya	Burmese	0.314	Medium
bul	Bulgarian	myv	Erzya	1.625	Medium
bul	Bulgarian	mzn	Mazanderani	0.302	Low
bul	Bulgarian	nan	Min Nan Chinese	0.046	Medium
bul	Bulgarian	nap	Neapolitan	1.262	Medium
bul	Bulgarian	naq	Khoekhoe	0.126	Low
bul	Bulgarian	nau	Nauru	0.068	Low
bul	Bulgarian	nav	Navajo	0.067	Medium
bul	Bulgarian	nds	Low German	0.868	Medium
bul	Bulgarian	nep	Nepali	0.520	High
bul	Bulgarian	nld	Dutch	2.519	High
bul	Bulgarian	nmn	?Xóõ	0.099	Low
bul	Bulgarian	nno	Norwegian Nynorsk	4.199	High
bul	Bulgarian	nob	Norwegian Bokmål	3.550	High
bul	Bulgarian	nog	Nogai	0.606	Medium
bul	Bulgarian	nso	Pedi	0.288	High
bul	Bulgarian	oci	Occitan	2.321	Medium
bul	Bulgarian	ori	Oriya	0.684	High
bul	Bulgarian	oss	Ossetian	1.532	Medium
bul	Bulgarian	pag	Pangasinan	0.360	Low
bul	Bulgarian	pam	Pampanga	0.185	Low
bul	Bulgarian	pan	Panjabi	0.876	High
bul	Bulgarian	pap	Papiamento	1.792	Medium
bul	Bulgarian	pih	Pitcairn-Norfolk	0.245	Low
bul	Bulgarian	pjt	Pitjantjatjara	0.076	Medium
bul	Bulgarian	pms	Piemontese	0.734	Medium
bul	Bulgarian	pnb	Western Panjabi	0.220	Low
bul	Bulgarian	pol	Polish	4.111	High
bul	Bulgarian	por	Portuguese	3.324	High
bul	Bulgarian	prg	Prussian	0.833	Low
bul	Bulgarian	rgn	Romagnol	0.181	Low
bul	Bulgarian	rhg	Rohingya	0.131	Medium
bul	Bulgarian	roh	Romansh	1.839	Medium
bul	Bulgarian	ron	Romanian	3.138	High
bul	Bulgarian	rue	Rusyn	2.028	Low
bul	Bulgarian	rup	Macedo-Romanian	1.060	Medium
bul	Bulgarian	rus	Russian	8.461	High
bul	Bulgarian	sah	Yakut	1.307	Medium
bul	Bulgarian	san	Sanskrit	0.368	High
bul	Bulgarian	sat	Santali	0.304	Low
bul	Bulgarian	scn	Sicilian	1.558	Medium
bul	Bulgarian	sco	Scots	0.809	Medium
bul	Bulgarian	sdc	Sassarese Sardinian	0.078	Medium
bul	Bulgarian	sdn	Gallurese Sardinian	0.099	Low
bul	Bulgarian	sgs	Samogitian	1.165	Low
bul	Bulgarian	sin	Sinhala	0.464	Medium
bul	Bulgarian	sjd	Kildin Sami	0.632	Low
bul	Bulgarian	slk	Slovak	7.933	High
bul	Bulgarian	slv	Slovenian	8.084	High
bul	Bulgarian	sme	Northern Sami	0.614	Medium
bul	Bulgarian	smn	Inari Sami	0.139	Low
bul	Bulgarian	sms	Skolt Sami	0.832	Medium
bul	Bulgarian	snd	Sindhi	0.278	Low
bul	Bulgarian	som	Somali	0.088	Low
bul	Bulgarian	sot	Southern Sotho	1.336	Medium
bul	Bulgarian	spa	Spanish	2.711	High
bul	Bulgarian	sqi	Albanian	2.960	High
bul	Bulgarian	src	Logudorese Sardinian	0.269	Medium
bul	Bulgarian	srn	Sranan Tongo	0.353	Low
bul	Bulgarian	sro	Campidanese Sardinian	0.447	Medium
bul	Bulgarian	stq	Saterfriesisch	0.979	Low
bul	Bulgarian	sun	Sundanese	0.378	Low
bul	Bulgarian	swe	Swedish	3.805	High
bul	Bulgarian	szl	Silesian	1.507	Low
bul	Bulgarian	tam	Tamil	0.170	High
bul	Bulgarian	tat	Tatar	0.916	Medium
bul	Bulgarian	tel	Telugu	0.400	High
bul	Bulgarian	tet	Tetum	0.257	Low
bul	Bulgarian	tgk	Tajik	1.697	Medium
bul	Bulgarian	tgl	Tagalog	1.297	Medium
bul	Bulgarian	tha	Thai	0.363	High
bul	Bulgarian	tir	Tigrinya	0.104	Medium
bul	Bulgarian	tly	Talysh	0.178	Medium
bul	Bulgarian	ton	Tonga	0.083	Low
bul	Bulgarian	tpi	Tok Pisin	0.793	Medium
bul	Bulgarian	tsn	Tswana	0.556	High
bul	Bulgarian	tuk	Turkmen	1.583	Medium
bul	Bulgarian	tur	Turkish	1.662	High
bul	Bulgarian	tyv	Tuvinian	0.548	Medium
bul	Bulgarian	udi	Udi	0.111	Low
bul	Bulgarian	udm	Udmurt	1.080	Low
bul	Bulgarian	uig	Uighur	0.310	Medium
bul	Bulgarian	ukr	Ukrainian	6.208	High
bul	Bulgarian	urd	Urdu	0.737	High
bul	Bulgarian	vec	Venetian	0.681	Medium
bul	Bulgarian	ven	Venda	0.035	Medium
bul	Bulgarian	vep	Veps	1.016	Low
bul	Bulgarian	vie	Vietnamese	0.339	High
bul	Bulgarian	vls	Vlaams	0.286	Low
bul	Bulgarian	vot	Votic	0.454	Medium
bul	Bulgarian	vro	Võro	0.697	Low
bul	Bulgarian	war	Waray	0.346	Low
bul	Bulgarian	wln	Walloon	0.731	Medium
bul	Bulgarian	wym	Wymysorys	0.348	Low
bul	Bulgarian	xal	Kalmyk	0.292	Low
bul	Bulgarian	xho	Xhosa	0.286	High
bul	Bulgarian	xmf	Mingrelian	0.385	Low
bul	Bulgarian	yor	Yoruba	0.182	Medium
bul	Bulgarian	yrk	Nenets	0.565	Low
bul	Bulgarian	yua	Yucateco	0.093	Low
bul	Bulgarian	zho	Chinese	0.014	High
bul	Bulgarian	zsm	Standard Malay	0.963	High
bul	Bulgarian	zul	Zulu	0.300	High
bxr	Russia Buriat	cat	Catalan	0.167	Low
bxr	Russia Buriat	ccc	Chamicuro	0.641	Low
bxr	Russia Buriat	ceb	Cebuano	0.577	Low
bxr	Russia Buriat	ces	Czech	0.095	Low
bxr	Russia Buriat	che	Chechen	2.875	Low
bxr	Russia Buriat	chv	Chuvash	2.924	Low
bxr	Russia Buriat	cjs	Shor	2.276	Low
bxr	Russia Buriat	ckb	Central Kurdish	0.296	Low
bxr	Russia Buriat	cor	Cornish	0.774	Low
bxr	Russia Buriat	cos	Corsican	1.321	Low
bxr	Russia Buriat	crh	Crimean Tatar	1.067	Low
bxr	Russia Buriat	csb	Kashubian	0.737	Low
bxr	Russia Buriat	cym	Welsh	0.436	Low
bxr	Russia Buriat	dan	Danish	0.398	Low
bxr	Russia Buriat	deu	German	0.170	Low
bxr	Russia Buriat	dsb	Lower Sorbian	0.344	Low
bxr	Russia Buriat	ell	Modern Greek	0.230	Low
bxr	Russia Buriat	eng	English	0.174	Low
bxr	Russia Buriat	epo	Esperanto	0.366	Low
bxr	Russia Buriat	eus	Basque	0.184	Low
bxr	Russia Buriat	evn	Evenki	13.726	Low
bxr	Russia Buriat	fao	Faroese	0.515	Low
bxr	Russia Buriat	fas	Persian	0.217	Low
bxr	Russia Buriat	fin	Finnish	0.236	Low
bxr	Russia Buriat	fra	French	0.304	Low
bxr	Russia Buriat	frr	Northern Frisian	1.852	Low
bxr	Russia Buriat	fry	Western Frisian	0.264	Low
bxr	Russia Buriat	fur	Friulian	1.701	Low
bxr	Russia Buriat	gag	Gagauz	3.716	Low
bxr	Russia Buriat	gla	Scottish Gaelic	0.382	Low
bxr	Russia Buriat	gle	Irish	0.154	Low
bxr	Russia Buriat	glg	Galician	0.338	Low
bxr	Russia Buriat	glv	Manx	0.187	Low
bxr	Russia Buriat	grc	Ancient Greek	0.451	Low
bxr	Russia Buriat	guj	Gujarati	0.466	Low
bxr	Russia Buriat	hat	Haitian	0.661	Low
bxr	Russia Buriat	haw	Hawaiian	0.460	Low
bxr	Russia Buriat	heb	Hebrew	0.130	Low
bxr	Russia Buriat	hin	Hindi	0.443	Low
bxr	Russia Buriat	hrv	Croatian	0.301	Low
bxr	Russia Buriat	hsb	Upper Sorbian	0.455	Low
bxr	Russia Buriat	hun	Hungarian	0.367	Low
bxr	Russia Buriat	hye	Armenian	0.566	Low
bxr	Russia Buriat	ind	Indonesian	0.152	Low
bxr	Russia Buriat	isl	Icelandic	0.234	Low
bxr	Russia Buriat	ita	Italian	0.279	Low
bxr	Russia Buriat	jav	Javanese	0.765	Low
bxr	Russia Buriat	jpn	Japanese	0.104	Low
bxr	Russia Buriat	kaa	Kara-Kalpak	1.659	Low
bxr	Russia Buriat	kan	Kannada	0.342	Low
bxr	Russia Buriat	kas	Kashmiri	0.384	Low
bxr	Russia Buriat	kat	Georgian	0.404	Low
bxr	Russia Buriat	kaz	Kazakh	1.270	Low
bxr	Russia Buriat	khm	Khmer	0.557	Low
bxr	Russia Buriat	kir	Kirghiz	1.798	Low
bxr	Russia Buriat	kjh	Khakas	5.287	Low
bxr	Russia Buriat	kmr	Northern Kurdish	0.851	Low
bxr	Russia Buriat	koi	Komi-Permyak	8.040	Low
bxr	Russia Buriat	kok	Konkani	0.898	Low
bxr	Russia Buriat	krc	Karachay-Balkar	1.084	Low
bxr	Russia Buriat	kum	Kumyk	3.339	Low
bxr	Russia Buriat	lao	Lao	0.884	Low
bxr	Russia Buriat	lat	Latin	0.457	Low
bxr	Russia Buriat	lez	Lezghian	3.826	Low
bxr	Russia Buriat	lim	Limburgan	1.255	Low
bxr	Russia Buriat	lin	Lingala	0.928	Low
bxr	Russia Buriat	lit	Lithuanian	0.254	Low
bxr	Russia Buriat	lmo	Lombard	2.497	Low
bxr	Russia Buriat	ltg	Latgalian	0.328	Low
bxr	Russia Buriat	ltz	Luxembourgish	0.624	Low
bxr	Russia Buriat	mal	Malayalam	0.230	Low
bxr	Russia Buriat	mar	Marathi	0.463	Low
bxr	Russia Buriat	mdf	Moksha	1.102	Low
bxr	Russia Buriat	mel	Central Melanau	1.528	Low
bxr	Russia Buriat	mhr	Eastern Mari	1.607	Low
bxr	Russia Buriat	mkd	Macedonian	0.839	Low
bxr	Russia Buriat	mlt	Maltese	1.420	Low
bxr	Russia Buriat	mnc	Manchu	1.479	Low
bxr	Russia Buriat	mni	Manipuri	0.437	Low
bxr	Russia Buriat	mon	Mongolian	1.718	Low
bxr	Russia Buriat	msa	Malay	0.112	Low
bxr	Russia Buriat	myv	Erzya	2.027	Low
bxr	Russia Buriat	nds	Low German	0.467	Low
bxr	Russia Buriat	nep	Nepali	0.921	Low
bxr	Russia Buriat	nld	Dutch	0.206	Low
bxr	Russia Buriat	nno	Norwegian Nynorsk	0.337	Low
bxr	Russia Buriat	nob	Norwegian Bokmål	0.264	Low
bxr	Russia Buriat	nog	Nogai	3.328	Low
bxr	Russia Buriat	nso	Pedi	0.341	Low
bxr	Russia Buriat	oci	Occitan	0.746	Low
bxr	Russia Buriat	ori	Oriya	0.600	Low
bxr	Russia Buriat	oss	Ossetian	3.131	Low
bxr	Russia Buriat	pan	Panjabi	0.323	Low
bxr	Russia Buriat	pap	Papiamento	0.424	Low
bxr	Russia Buriat	pol	Polish	0.198	Low
bxr	Russia Buriat	por	Portuguese	0.249	Low
bxr	Russia Buriat	roh	Romansh	1.594	Low
bxr	Russia Buriat	ron	Romanian	0.235	Low
bxr	Russia Buriat	rue	Rusyn	5.850	Low
bxr	Russia Buriat	rup	Macedo-Romanian	0.873	Low
bxr	Russia Buriat	rus	Russian	0.342	Low
bxr	Russia Buriat	sah	Yakut	2.427	Low
bxr	Russia Buriat	san	Sanskrit	0.329	Low
bxr	Russia Buriat	sce	Dongxiang	3.424	Low
bxr	Russia Buriat	scn	Sicilian	1.406	Low
bxr	Russia Buriat	sco	Scots	0.421	Low
bxr	Russia Buriat	sgs	Samogitian	2.247	Low
bxr	Russia Buriat	sin	Sinhala	0.477	Low
bxr	Russia Buriat	slk	Slovak	0.154	Low
bxr	Russia Buriat	slv	Slovenian	0.208	Low
bxr	Russia Buriat	sot	Southern Sotho	1.425	Low
bxr	Russia Buriat	spa	Spanish	0.226	Low
bxr	Russia Buriat	sqi	Albanian	0.824	Low
bxr	Russia Buriat	stq	Saterfriesisch	1.184	Low
bxr	Russia Buriat	swe	Swedish	0.117	Low
bxr	Russia Buriat	tam	Tamil	0.105	Low
bxr	Russia Buriat	tat	Tatar	1.325	Low
bxr	Russia Buriat	tel	Telugu	0.315	Low
bxr	Russia Buriat	tgk	Tajik	2.154	Low
bxr	Russia Buriat	tgl	Tagalog	0.874	Low
bxr	Russia Buriat	tha	Thai	0.316	Low
bxr	Russia Buriat	tsn	Tswana	0.097	Low
bxr	Russia Buriat	tuk	Turkmen	1.046	Low
bxr	Russia Buriat	tur	Turkish	0.566	Low
bxr	Russia Buriat	tyv	Tuvinian	5.296	Low
bxr	Russia Buriat	udm	Udmurt	4.000	Low
bxr	Russia Buriat	ukr	Ukrainian	0.791	Low
bxr	Russia Buriat	urd	Urdu	0.516	Low
bxr	Russia Buriat	vec	Venetian	2.911	Low
bxr	Russia Buriat	vep	Veps	1.897	Low
bxr	Russia Buriat	vie	Vietnamese	0.271	Low
bxr	Russia Buriat	wln	Walloon	0.969	Low
bxr	Russia Buriat	xal	Kalmyk	13.103	Low
bxr	Russia Buriat	xho	Xhosa	0.159	Low
bxr	Russia Buriat	zsm	Standard Malay	0.249	Low
bxr	Russia Buriat	zul	Zulu	0.171	Low
cat	Catalan	ccc	Chamicuro	0.280	Medium
cat	Catalan	ceb	Cebuano	1.315	Medium
cat	Catalan	ces	Czech	2.775	High
cat	Catalan	cha	Chamorro	1.116	Medium
cat	Catalan	che	Chechen	0.455	Medium
cat	Catalan	chn	Chinook jargon	0.161	Medium
cat	Catalan	chr	Cherokee	0.055	Medium
cat	Catalan	chu	Church Slavic	0.368	Medium
cat	Catalan	chv	Chuvash	0.341	Medium
cat	Catalan	cjs	Shor	0.102	Medium
cat	Catalan	ckb	Central Kurdish	0.080	Medium
cat	Catalan	cmn	Mandarin Chinese	0.044	High
cat	Catalan	cop	Coptic	0.491	Medium
cat	Catalan	cor	Cornish	1.067	Medium
cat	Catalan	cos	Corsican	2.299	Medium
cat	Catalan	crh	Crimean Tatar	0.708	Medium
cat	Catalan	csb	Kashubian	0.753	Low
cat	Catalan	cym	Welsh	1.634	High
cat	Catalan	dan	Danish	3.525	High
cat	Catalan	deu	German	3.990	High
cat	Catalan	div	Dhivehi	0.237	Medium
cat	Catalan	dlg	Dolgan	0.129	Low
cat	Catalan	dng	Dungan	0.066	Low
cat	Catalan	dsb	Lower Sorbian	1.038	Medium
cat	Catalan	ell	Modern Greek	1.594	High
cat	Catalan	eng	English	8.284	High
cat	Catalan	epo	Esperanto	5.819	High
cat	Catalan	esh	Eshtehardi	0.048	Low
cat	Catalan	esu	Central Yupik	0.083	Low
cat	Catalan	eus	Basque	6.338	High
cat	Catalan	evn	Evenki	0.090	Low
cat	Catalan	ewe	Ewe	0.144	Low
cat	Catalan	ext	Extremaduran	1.453	Low
cat	Catalan	fao	Faroese	1.278	High
cat	Catalan	fas	Persian	0.267	High
cat	Catalan	fij	Fijian	0.196	Low
cat	Catalan	fin	Finnish	1.597	High
cat	Catalan	fra	French	12.214	High
cat	Catalan	frp	Arpitan	0.319	Low
cat	Catalan	frr	Northern Frisian	0.378	Low
cat	Catalan	fry	Western Frisian	1.456	Medium
cat	Catalan	fur	Friulian	4.559	Medium
cat	Catalan	gag	Gagauz	0.435	Low
cat	Catalan	gcf	Guadeloupean Creole French	0.275	Low
cat	Catalan	gil	Gilbertese	0.110	Low
cat	Catalan	gla	Scottish Gaelic	1.327	High
cat	Catalan	gle	Irish	1.823	High
cat	Catalan	glg	Galician	16.886	High
cat	Catalan	glv	Manx	0.623	High
cat	Catalan	grc	Ancient Greek	0.769	Medium
cat	Catalan	gsw	Swiss German	0.773	Low
cat	Catalan	guj	Gujarati	0.995	High
cat	Catalan	hat	Haitian	3.905	Medium
cat	Catalan	hau	Hausa	0.199	Medium
cat	Catalan	haw	Hawaiian	0.114	Medium
cat	Catalan	heb	Hebrew	0.495	High
cat	Catalan	hif	Fiji Hindi	0.208	Low
cat	Catalan	hil	Hiligaynon	0.648	Medium
cat	Catalan	hin	Hindi	0.623	High
cat	Catalan	hop	Hopi	0.106	Low
cat	Catalan	hrv	Croatian	3.749	High
cat	Catalan	hsb	Upper Sorbian	0.628	Medium
cat	Catalan	hun	Hungarian	2.166	High
cat	Catalan	hye	Armenian	0.799	High
cat	Catalan	ilo	Iloko	0.702	Low
cat	Catalan	ind	Indonesian	1.731	High
cat	Catalan	inh	Ingush	0.133	Low
cat	Catalan	isl	Icelandic	0.882	High
cat	Catalan	ita	Italian	11.194	High
cat	Catalan	izh	Ingrian	0.135	Low
cat	Catalan	jam	Jamaican Creole English	0.600	Low
cat	Catalan	jav	Javanese	0.558	Low
cat	Catalan	jpn	Japanese	1.300	High
cat	Catalan	kaa	Kara-Kalpak	0.301	Low
cat	Catalan	kab	Kabyle	0.078	Low
cat	Catalan	kal	Kalaallisut	0.397	Medium
cat	Catalan	kan	Kannada	0.437	High
cat	Catalan	kas	Kashmiri	0.773	High
cat	Catalan	kat	Georgian	1.139	High
cat	Catalan	kaz	Kazakh	0.898	Medium
cat	Catalan	ket	Ket	0.140	Low
cat	Catalan	khm	Khmer	0.294	Medium
cat	Catalan	kin	Kinyarwanda	0.367	Medium
cat	Catalan	kir	Kirghiz	0.835	Medium
cat	Catalan	kjh	Khakas	0.258	Low
cat	Catalan	kmr	Northern Kurdish	0.669	Medium
cat	Catalan	koi	Komi-Permyak	0.288	Low
cat	Catalan	kok	Konkani	0.915	High
cat	Catalan	kor	Korean	0.427	High
cat	Catalan	krc	Karachay-Balkar	0.247	Medium
cat	Catalan	krl	Karelian	0.290	Low
cat	Catalan	ksh	Kölsch	0.450	Medium
cat	Catalan	kum	Kumyk	0.269	Medium
cat	Catalan	lad	Ladino	0.683	Low
cat	Catalan	lao	Lao	0.186	Medium
cat	Catalan	lat	Latin	6.210	High
cat	Catalan	lez	Lezghian	0.257	Low
cat	Catalan	lij	Ligurian	2.594	Medium
cat	Catalan	lim	Limburgan	0.785	Medium
cat	Catalan	lin	Lingala	0.417	Low
cat	Catalan	lit	Lithuanian	3.031	High
cat	Catalan	liv	Liv	0.228	Low
cat	Catalan	lld	Ladin	1.199	Low
cat	Catalan	lmo	Lombard	0.694	Low
cat	Catalan	ltg	Latgalian	0.411	Medium
cat	Catalan	ltz	Luxembourgish	2.205	Medium
cat	Catalan	lug	Ganda	0.090	Medium
cat	Catalan	luo	Luo	0.214	Medium
cat	Catalan	lus	Lushai	0.035	High
cat	Catalan	lzz	Laz	0.250	Low
cat	Catalan	mal	Malayalam	0.477	High
cat	Catalan	mar	Marathi	0.394	High
cat	Catalan	mdf	Moksha	0.406	Medium
cat	Catalan	mel	Central Melanau	0.123	Low
cat	Catalan	mer	Meru	0.070	Low
cat	Catalan	mhn	Mócheno	0.572	Low
cat	Catalan	mhr	Eastern Mari	0.540	Medium
cat	Catalan	mkd	Macedonian	2.262	High
cat	Catalan	mlt	Maltese	3.095	Medium
cat	Catalan	mni	Manipuri	0.502	High
cat	Catalan	mnk	Mandinka	0.093	Low
cat	Catalan	mon	Mongolian	0.461	High
cat	Catalan	mri	Maori	0.280	Medium
cat	Catalan	msa	Malay	1.751	High
cat	Catalan	mvi	Miyako	0.134	Low
cat	Catalan	mwl	Mirandese	2.495	Low
cat	Catalan	mya	Burmese	0.191	Medium
cat	Catalan	myv	Erzya	0.354	Medium
cat	Catalan	mzn	Mazanderani	0.045	Low
cat	Catalan	nan	Min Nan Chinese	0.031	Medium
cat	Catalan	nap	Neapolitan	2.752	Medium
cat	Catalan	naq	Khoekhoe	0.182	Low
cat	Catalan	nau	Nauru	0.132	Low
cat	Catalan	nav	Navajo	0.147	High
cat	Catalan	nds	Low German	0.556	Medium
cat	Catalan	nep	Nepali	0.907	High
cat	Catalan	nld	Dutch	4.892	High
cat	Catalan	nmn	?Xóõ	0.142	Low
cat	Catalan	nno	Norwegian Nynorsk	3.463	High
cat	Catalan	nob	Norwegian Bokmål	3.209	High
cat	Catalan	nog	Nogai	0.220	Medium
cat	Catalan	nso	Pedi	0.330	High
cat	Catalan	nya	Nyanja	0.038	Medium
cat	Catalan	oci	Occitan	7.866	High
cat	Catalan	ood	Tohono O'odham	0.217	Low
cat	Catalan	ori	Oriya	0.918	High
cat	Catalan	oss	Ossetian	0.656	Medium
cat	Catalan	pag	Pangasinan	0.244	Low
cat	Catalan	pam	Pampanga	0.375	Low
cat	Catalan	pan	Panjabi	0.970	High
cat	Catalan	pap	Papiamento	3.293	Medium
cat	Catalan	pdc	Pennsylvania German	0.130	Low
cat	Catalan	pih	Pitcairn-Norfolk	0.337	Low
cat	Catalan	pjt	Pitjantjatjara	0.185	Medium
cat	Catalan	pli	Pali	0.084	Low
cat	Catalan	pms	Piemontese	1.350	Medium
cat	Catalan	pnb	Western Panjabi	0.132	Low
cat	Catalan	pol	Polish	3.050	High
cat	Catalan	por	Portuguese	17.325	High
cat	Catalan	prg	Prussian	0.185	Low
cat	Catalan	rgn	Romagnol	0.898	Low
cat	Catalan	rhg	Rohingya	0.383	Medium
cat	Catalan	roh	Romansh	5.688	Medium
cat	Catalan	ron	Romanian	9.072	High
cat	Catalan	rue	Rusyn	0.236	Low
cat	Catalan	rup	Macedo-Romanian	3.669	Medium
cat	Catalan	rus	Russian	2.467	High
cat	Catalan	ryu	Central Okinawan	0.056	Medium
cat	Catalan	sah	Yakut	0.493	Medium
cat	Catalan	san	Sanskrit	0.382	High
cat	Catalan	sat	Santali	0.071	Low
cat	Catalan	scn	Sicilian	4.202	Medium
cat	Catalan	sco	Scots	1.482	Medium
cat	Catalan	sdc	Sassarese Sardinian	1.272	Medium
cat	Catalan	sdn	Gallurese Sardinian	1.187	Low
cat	Catalan	sei	Seri	0.081	Low
cat	Catalan	sgs	Samogitian	0.872	Low
cat	Catalan	sin	Sinhala	0.497	Medium
cat	Catalan	slk	Slovak	3.260	High
cat	Catalan	slv	Slovenian	3.306	High
cat	Catalan	sme	Northern Sami	0.588	Medium
cat	Catalan	smn	Inari Sami	0.150	Low
cat	Catalan	sms	Skolt Sami	0.534	Medium
cat	Catalan	snd	Sindhi	0.251	Low
cat	Catalan	som	Somali	0.358	Low
cat	Catalan	sot	Southern Sotho	0.936	Medium
cat	Catalan	spa	Spanish	22.099	High
cat	Catalan	sqi	Albanian	5.087	High
cat	Catalan	src	Logudorese Sardinian	1.489	Medium
cat	Catalan	srn	Sranan Tongo	0.257	Low
cat	Catalan	sro	Campidanese Sardinian	1.926	Medium
cat	Catalan	ssw	Swati	0.159	Low
cat	Catalan	stq	Saterfriesisch	0.765	Low
cat	Catalan	sun	Sundanese	0.764	Low
cat	Catalan	swe	Swedish	3.287	High
cat	Catalan	szl	Silesian	0.127	Low
cat	Catalan	tah	Tahitian	0.144	Low
cat	Catalan	tam	Tamil	0.302	High
cat	Catalan	tat	Tatar	0.727	Medium
cat	Catalan	tel	Telugu	0.365	High
cat	Catalan	tet	Tetum	0.699	Low
cat	Catalan	tgk	Tajik	0.961	Medium
cat	Catalan	tgl	Tagalog	2.190	Medium
cat	Catalan	tha	Thai	0.429	High
cat	Catalan	tir	Tigrinya	0.187	Medium
cat	Catalan	tly	Talysh	0.100	Medium
cat	Catalan	ton	Tonga	0.079	Low
cat	Catalan	tpi	Tok Pisin	0.800	Medium
cat	Catalan	tsn	Tswana	0.463	High
cat	Catalan	tuk	Turkmen	0.908	Medium
cat	Catalan	tur	Turkish	1.675	High
cat	Catalan	twf	Northern Tiwa	0.073	Low
cat	Catalan	tyv	Tuvinian	0.254	Medium
cat	Catalan	tzm	Central Atlas Tamazight	0.062	Low
cat	Catalan	udi	Udi	0.163	Low
cat	Catalan	udm	Udmurt	0.161	Low
cat	Catalan	uig	Uighur	0.230	Medium
cat	Catalan	ukr	Ukrainian	1.791	High
cat	Catalan	urd	Urdu	0.722	High
cat	Catalan	vec	Venetian	2.083	Medium
cat	Catalan	ven	Venda	0.053	Medium
cat	Catalan	vep	Veps	0.478	Low
cat	Catalan	vie	Vietnamese	0.382	High
cat	Catalan	vls	Vlaams	0.716	Low
cat	Catalan	vot	Votic	0.109	Medium
cat	Catalan	vro	Võro	0.287	Low
cat	Catalan	war	Waray	0.482	Low
cat	Catalan	wln	Walloon	1.700	Medium
cat	Catalan	wol	Wolof	0.118	Low
cat	Catalan	wym	Wymysorys	0.280	Low
cat	Catalan	xal	Kalmyk	0.194	Low
cat	Catalan	xho	Xhosa	0.260	High
cat	Catalan	xmf	Mingrelian	0.331	Low
cat	Catalan	yor	Yoruba	0.308	Medium
cat	Catalan	zho	Chinese	0.006	High
cat	Catalan	zsm	Standard Malay	1.421	High
cat	Catalan	zul	Zulu	0.309	High
ccc	Chamicuro	ceb	Cebuano	0.299	Medium
ccc	Chamicuro	che	Chechen	0.254	Medium
ccc	Chamicuro	chv	Chuvash	0.303	Low
ccc	Chamicuro	cjs	Shor	0.219	Low
ccc	Chamicuro	cos	Corsican	0.294	Low
ccc	Chamicuro	crh	Crimean Tatar	0.203	Medium
ccc	Chamicuro	cym	Welsh	0.152	Medium
ccc	Chamicuro	dan	Danish	0.177	Medium
ccc	Chamicuro	deu	German	0.113	Medium
ccc	Chamicuro	div	Dhivehi	0.286	Medium
ccc	Chamicuro	ell	Modern Greek	0.047	Medium
ccc	Chamicuro	eng	English	0.048	Medium
ccc	Chamicuro	epo	Esperanto	0.167	Medium
ccc	Chamicuro	eus	Basque	0.184	Medium
ccc	Chamicuro	fao	Faroese	0.095	Medium
ccc	Chamicuro	fin	Finnish	0.057	Medium
ccc	Chamicuro	fra	French	0.177	Medium
ccc	Chamicuro	fry	Western Frisian	0.144	Medium
ccc	Chamicuro	fur	Friulian	0.356	Medium
ccc	Chamicuro	gag	Gagauz	0.510	Low
ccc	Chamicuro	gla	Scottish Gaelic	0.073	Medium
ccc	Chamicuro	gle	Irish	0.080	Medium
ccc	Chamicuro	glg	Galician	0.204	Medium
ccc	Chamicuro	glv	Manx	0.075	Medium
ccc	Chamicuro	grc	Ancient Greek	0.153	Medium
ccc	Chamicuro	guj	Gujarati	0.087	Medium
ccc	Chamicuro	hat	Haitian	0.351	Medium
ccc	Chamicuro	hin	Hindi	0.083	Medium
ccc	Chamicuro	hop	Hopi	0.854	Low
ccc	Chamicuro	hrv	Croatian	0.060	Medium
ccc	Chamicuro	hun	Hungarian	0.064	Medium
ccc	Chamicuro	hye	Armenian	0.167	Medium
ccc	Chamicuro	ilo	Iloko	0.328	Low
ccc	Chamicuro	ind	Indonesian	0.088	Medium
ccc	Chamicuro	isl	Icelandic	0.129	Medium
ccc	Chamicuro	ita	Italian	0.246	Medium
ccc	Chamicuro	jpn	Japanese	0.025	Medium
ccc	Chamicuro	kaa	Kara-Kalpak	0.512	Low
ccc	Chamicuro	kam	Kamba	0.640	Low
ccc	Chamicuro	kan	Kannada	0.094	Medium
ccc	Chamicuro	kas	Kashmiri	0.150	Medium
ccc	Chamicuro	kat	Georgian	0.181	Medium
ccc	Chamicuro	kaz	Kazakh	0.235	Medium
ccc	Chamicuro	khm	Khmer	0.103	Medium
ccc	Chamicuro	kik	Kikuyu	0.468	Low
ccc	Chamicuro	kir	Kirghiz	0.333	Medium
ccc	Chamicuro	kjh	Khakas	0.466	Low
ccc	Chamicuro	kok	Konkani	0.186	Medium
ccc	Chamicuro	krc	Karachay-Balkar	0.335	Low
ccc	Chamicuro	kum	Kumyk	0.624	Low
ccc	Chamicuro	lao	Lao	0.136	Medium
ccc	Chamicuro	lat	Latin	0.329	Medium
